Mensagem,solicita_senha,solicita_codigo_autenticacao,solicita_dados_bancarios,solicita_dados_pessoais,solicita_dados_cartao,solicita_atualizacao_cadastro,solicita_pagamento,solicita_clique,solicita_ligacao,menciona_bloqueio_conta,carga_emocional,possui_urgencia,possui_ameaca,possui_linguagem_alarmista,possui_recompensa,possui_reembolso,possui_vantagem_inesperada,possui_oferta_financeira,possui_url,possui_url_encurtada,possui_telefone,possui_pix,possui_erros_ortografia_gramatica,possui_chamada_acao,possivel_golpe,Coluna 27
DESCONTAO CVC: Aproveite ate 48% OFF para voce curtir no HOTEL FOZ DO IGUACU! Diaria a partir de R$112 por pessoa. Garanta ja! http://m.cvcbr.com/NsupJzrU,0,0,0,0,0,0,0,1,0,0,Baixo,0,0,0,0,0,0,0,1,0,0,0,1,1,0,
Ligarei de volta.,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SERASA: Alerta! Uma nova divida foi cadastrada em seu nome. Veja os detalhes em https://bit.ly/46a09cY e evite problemas futuros.,0,0,0,0,0,0,0,1,0,0,Alto,0,1,1,0,0,0,0,1,1,0,0,1,0,1,
"SANTANDER: <NOME>, houve mudancas no contrato do seu cartao de credito Santander. Acesse o contrato na integra em nossos canais digitais.",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
NESTLE: Ofertas de biscoitos Nestlé! Nao perca essa promocao de outro mundo! https://bit.ly/4oPx1OK P/SAIR ENVIE SAIR_NESTLE_NCV,0,0,0,0,0,0,0,0,0,0,Médio,0,0,1,0,0,0,0,1,1,0,0,1,1,0,
A violencia contra a mulher e um problema de todos. Denuncie: 190. https://v.vivo/salve_ela_cnj/nOd6jk,0,0,0,0,0,0,0,0,0,0,Alto,0,0,0,0,0,0,0,1,1,0,0,1,1,0,
VIVO FIBRA: Controle sua rede Wi-Fi com facilidade! Gerencie dispositivos e otimize sua conexao no app Smart Wi-Fi. Aproveite agora: https://v.vivo/swfn/nHiEub,0,0,0,0,0,0,0,1,0,0,Médio,1,0,0,0,0,0,0,1,1,0,0,1,1,0,
"Magalu: 
  Seu código Magalu é: 619887. Esse código não será solicitado por um atendente via fone ou outro meio de comunicação.",0,1,0,0,0,0,0,0,1,0,Baixo,0,0,0,0,0,0,0,0,0,1,0,1,0,0,
VIVO VALORIZA: Amanha estreia Anaconda na Cinemark! Garanta 50% de desconto e viva uma aventura epica cheia de emocao e diversao. https://v.vivo/purp/n2ftMr,0,0,0,0,0,0,0,1,0,0,Médio,1,0,0,0,0,0,0,1,1,0,0,1,1,0,
"SANTANDER: como voce manteve o celular ou CPF cadastrado como chave Pix, neste mes voce tem 10 dias sem juros no Limite da Conta.",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,1,0,0,0,1,1,0,0,
Nubank: Sua fatura esta em atraso e seu cartao sera bloqueado em 3 dias. Resolva acessando o app ou ligue 4020 0185.,0,0,0,0,0,0,1,0,1,1,Alto,1,1,1,0,0,0,0,0,0,1,0,1,1,0,
CVC: Circuitos com 2o passageiro GRATIS! Faca uma viagem incrivel com nossos Circuitos da Serie Conquista para destinos imperdiveis http://m.cvcbr.com/I14eIws0,0,0,0,0,0,0,0,0,0,0,Médio,0,0,0,0,0,0,0,1,0,0,0,1,0,0,
"[99 Food]Vontade de hamburguer, pizza ou acai? Peca na 99Food com 60% OFF + FRETE GRATIS para novos usuarios! So esta semana! Peca aqui>https://dd.me/fBrJTkP",0,0,0,0,0,0,0,1,0,0,Médio,1,0,0,0,0,0,0,1,1,0,0,1,1,0,
"HM: Ola <NOME>, seja bem vindo! Para participar do ClubeHM digite Sim. Para mais informacoes acesse www.hm.com.br/clubehm",0,0,0,0,0,0,0,1,0,0,Baixo,0,0,0,0,0,0,0,1,0,0,0,1,1,0,
"OLIVE GARDEN PARQUE D. <NOME> SHOPPING: voce, voce tem R$ 51,68 de bonus p/ prox compra. Val de 06/03 a 05/05(na compra de R$ 304,00 ou +)",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
Use verification code 525999 for Microsoft authentication.,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
"Sua linha ficara mais segura! A partir de 26/04 ela entrara no Modo Seguro com Anti Spam gratis, bloqueando chamadas indesejadas. Fique atento ao App Vivo.",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
NESTLE: A LIVE Pascoa Nestle e hoje as 18h! Ofertas imperdiveis para garantir seus chocolates favoritos. Acesse: https://bit.ly/3QckWGE P/SAIR ENVIE NESTLE_SAIR,0,0,0,0,0,0,0,1,0,0,Médio,1,0,0,0,0,0,0,1,1,0,0,1,1,0,
ALURA: Tem condicao pra voce voltar com vantagem: ate 42% OFF + Ingresso para o PM3 Summit 2026. Por tempo limitado. Reative: https://alura.tv/3QjlHhz,0,0,0,0,0,0,0,1,0,0,Médio,1,0,0,0,0,0,0,1,1,0,0,1,1,0,
"Anti Spam: assinatura confirmada por R$ valida por 30 dias com renovacao automatica no valor integral de R$0,00. Duvidas? Envie AJUDA. Cancelar? Envie SAIR.",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
Numero de protocolo 20261972978434 referente a contratação do Anti Spam,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,1,0,1,0,0,
"Vivo: Protocolo 20262087038724 - 19/05/2026 as 18:18. Use App no proximo contato, acesse o link http://app.vivo/mvps",0,0,0,0,0,0,0,1,0,0,Baixo,0,0,0,0,0,0,0,1,0,1,0,1,1,0,
ALURA: Menos de 2h! Renove agora com ate 46% OFF + leve R$100 de voucher pras lojas que voce ama. So ate 20h! https://alura.tv/4wHZAlx,0,0,0,0,0,0,0,0,0,0,Médio,1,0,0,1,0,0,0,1,1,0,0,1,0,0,
"Magalu: Comemore seu mes de aniversario com a gente! Sabado, 23/5, aproveite na loja um cafe especial e um presente: 15% de desconto nas compras acima de RS100!",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,1,0,0,0,0,0,0,0,1,1,0,
461498 e seu codigo de verificacao da Amazon. Nao o compartilhe,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Amazon: seu codigo e 936811. Nao foi voce? Acesse https://amazon.com.br/z/nSmau7wh6,0,1,0,0,0,0,0,1,0,0,Baixo,0,0,0,0,0,0,0,1,0,0,0,1,1,0,
"<#> Sua conta do WhatsApp sera registrada em um novo celular
 Nunca compartilhe este codigo
  Codigo do WhatsApp: 710-314
  4sgLq1p5sV6",0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Qual a chance de voce recomendar o Programa de Fidelidade Esfera do Santander a um(a) amigo(a) ou parente? Responda gratis de 0 a 10,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
[99 Food] Clima de Copa! SO HOJE: 80% OFF + R$50 OFF e FRETE GRATIS pro seu lanche do jogo. Peca aqui: https://dd.me/HLbUg1S,0,0,0,0,0,0,0,1,0,0,Médio,1,0,0,0,0,0,0,1,1,0,0,1,1,0,
Code: 858394,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Nubank: 008266 é o código para habilitar pagamentos com o NuPay na Amazon. Não repasse o código para ninguém. Não pedimos códigos por WhatsApp ou telefone.,0,1,0,0,0,0,0,0,1,0,Baixo,0,0,0,0,0,0,0,0,0,1,0,1,0,0,
"Com base na sua experiencia no uso do seu Cartao na Funcao de Debito, de 0 a 10 qual a chance de voce recomendar o Santander a um(a) amigo(a) ou parente?",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
329300 é o código de redefinição de senha do Facebook,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
NESTLE: Ja se cadastrou na Promo KitKat + Rock in Rio? Nao perca a chance! Participe agora. https://bit.ly/4piYCJg P/SAIR ENVIE KITKAT_SAIR,0,0,0,0,0,0,0,1,0,0,Médio,1,0,1,0,0,0,0,1,1,0,0,1,1,0,
570518 e o codigo de verificacao da sua conta da Sony.,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
enjoei: seu codigo de confirmacao e 321931,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Servidor Publico: Portamos seu cartao BENEFICIO com as melhores taxas! Podemos baixar parcela ou liberar DINHEIRO PRA VOCE. Responda SIM e saiba mais.,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,1,0,0,0,0,1,1,0,
NESTLE: Ultima chance! Volte pra Promo KitKat e concorra a um break epico no Rock in Rio. Ja imaginou? https://bit.ly/4piYCJg P/SAIR ENVIE KITKAT_SAIR,0,0,0,0,0,0,0,0,0,0,Médio,1,0,1,1,0,0,0,1,1,0,0,1,1,0,
Trainee Nestle 2027 vem ai! Prepare-se e nao perca a inscricao. Voce ja faz parte dessa historia. P/SAIR ENVIE NESTLE_SAIR,0,0,0,0,0,0,0,0,0,0,Médio,0,0,1,0,0,0,0,0,0,0,0,1,1,0,
"[99 Food]Que saudade! Liberamos um super cupom de 80% OFF ou R$ 50 OFF no seu pedido. Valido SO HOJE, sua unica chance! Aproveite agora:https://dd.me/majoi7v",0,0,0,0,0,0,0,1,0,0,Médio,1,0,0,0,0,1,0,1,1,0,0,1,1,0,
iPlace: Seu codigo de verificacao e: 098686,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
DIO: estamos AO VIVO com a revelacao do AI JOB Hunter seu agente de IA que te conecta com as melhores vagas e salarios. Entre agora: https://c.dio.me/yWnTbv,0,0,0,0,0,0,0,1,0,0,Médio,1,0,0,0,0,0,0,1,1,0,0,1,0,0,
VIVO E CNJ: A violencia contra a mulher e um problema de todos. 20 anos da Lei <NOME> da Penha. Denuncie: 180. https://v.vivo/salve_ela_cnj/mceo6R,0,0,0,0,0,0,0,0,0,0,Alto,0,0,0,0,0,0,0,1,1,0,0,1,1,0,
ALURA: Ultimos dias! Retome sua jornada com ate 35% OFF + 1 mes extra. Treine para entrevistas com o Modulo Entrevista: https://alura.tv/4gkzUDZ,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,1,1,0,0,1,1,0,
NESTLE: Trainee Nestle 2027. Participe do processo seletivo e aproveite beneficios exclusivos! Acesse agora: https://bit.ly/4zLr7UL P/ SAIR ENVIE SAIR_NCV,0,0,0,0,0,0,0,1,0,0,Médio,1,0,0,1,0,0,0,1,1,0,0,1,1,0,
"[99 Food] Vontade de hamburguer, pizza ou acai? Ganhe 80% OFF, tudo com FRETE GRATIS! Valido so hoje! Peca agora>https://dd.me/Wy0B5NQ",0,0,0,0,0,0,0,1,0,0,Médio,1,0,0,0,0,0,0,1,1,0,0,1,1,0,
"ESFERA: Voce possui 92.191 pontos proximos ao vencimento. Troque por produtos, eletrodomesticos e viagens em: cutt.ly/MHnsLk",0,0,0,0,0,0,0,1,0,0,Médio,1,0,0,1,0,1,0,1,1,0,0,1,1,1,
Servidor Publico: Portamos seu cartao BENEFICIO com as melhores taxas! Pegamos seu SALDO DEVEDOR INTERNAMENTE. Responda SIM e saiba mais,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,1,0,0,0,0,1,1,0,
"ei manda número do cartão, validade e código de segurança tem só 10 minutos a conta vai ser desativada",0,0,0,0,1,0,0,0,0,1,Alto,1,1,1,0,0,0,0,0,0,0,0,1,1,1,
"atenção manda banco, agência e conta responde o quanto antes",0,0,1,0,0,0,0,0,0,0,Alto,1,0,1,0,0,0,0,0,0,0,0,1,1,1,
atenção. confirma seu CPF e data de nascimento. investimento com retorno muito alto,0,0,0,1,0,0,0,0,0,0,Alto,0,0,1,0,0,1,1,0,0,0,0,1,1,1,
não entendi nada daquele academia kkkkk,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"olá. me envia o código de autenticação que chegou. é urgente. se não fizer isso, o serviço será cancelado. confirma aqui https://curt.example/a8Kp",0,1,0,0,0,0,0,1,0,1,Alto,1,1,1,0,0,0,0,1,1,0,0,1,1,1,
vc já terminou o almoço?,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
tô entrando no ônibus agr,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
vc já terminou o jogo?,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
olá. sua conta pode ser bloqueada. confirma aqui https://atendimento.example/protocolo,0,0,0,0,0,0,0,1,0,1,Alto,1,0,1,0,0,0,0,1,0,0,0,1,1,1,
Precisamos validar seu acesso AGORA. Envie o código de 6 dígitos que acabou de chegar no seu celular.,0,1,0,0,0,0,0,0,0,0,Alto,1,0,1,0,0,0,0,0,0,0,0,0,1,1,
vou resolver o almoço e depois te chamo,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
oi me manda sua senha o acesso será suspenso,1,0,0,0,0,0,0,0,0,1,Alto,1,1,1,0,0,0,0,0,0,0,0,1,1,1,
oi. faz isso hj. vc ganhou R$ 300,0,0,0,0,0,0,0,0,0,0,Alto,1,0,1,1,0,1,1,0,0,0,0,1,1,1,
bom dia. me envia o código de autenticação que chegou,0,1,0,0,0,0,0,0,0,0,Médio,0,0,0,0,0,0,0,0,0,0,0,1,1,1,
mano esqueci completamente do projeto,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Faça o pagamento de R$ 79,90 ainda hoje para evitar o cancelamento.",0,0,0,0,0,0,1,0,0,1,Alto,1,1,1,0,0,0,0,0,0,0,0,0,1,1,
"oi confirma seu CPF e data de nascimento tem só 10 minutos se não fizer isso, o serviço será cancelado",0,0,0,1,0,0,0,0,0,1,Alto,1,1,1,0,0,0,0,0,0,0,0,1,1,1,
ei tem só 10 minutos seu cadastro será temporariamente bloqueado liga nesse número (11) 90000-1101,0,0,0,0,0,1,0,0,1,1,Alto,1,1,1,0,0,0,0,0,0,1,0,1,1,1,
o reembolso da compra caiu aqui certinho,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
oi. me manda sua senha. não deixa pra depois. deu um problema grave na sua conta. o acesso será suspenso,1,0,0,0,0,0,0,0,0,1,Alto,1,1,1,0,0,0,0,0,0,0,0,1,1,1,
não entendi nada daquele mercado kkkkk,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
amigo. responde o quanto antes. liga nesse número (21) 90000-3303. tem um prêmio esperando por vc,0,0,0,0,0,0,0,0,1,0,Alto,1,0,1,1,0,1,1,0,0,1,0,1,1,1,
ta confirmado o prova pra hoje?,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
kkkk lembrei agora do atividade,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Aviso: sua sessão expirou. Abra o aplicativo oficial e faça login novamente.,0,0,0,0,0,0,0,0,0,0,Médio,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
mano esqueci completamente do reunião,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
"oi. me envia o código de autenticação que chegou. o acesso será suspenso. se não fizer isso, o serviço será cancelado. confirma aqui https://atendimento.example/protocolo",0,1,0,0,0,0,0,1,0,1,Alto,1,1,1,0,0,0,0,1,0,0,0,1,1,1,
prezado cliente. me envia o código de autenticação que chegou. preciso disso agora. liga nesse número (19) 90000-2202,0,1,0,0,0,0,0,0,1,0,Alto,1,0,1,0,0,0,0,0,0,1,0,1,1,1,
"bom dia. se não fizer isso, o serviço será cancelado. você recebeu um bônus. seu reembolso já foi aprovado. investimento com retorno muito alto",0,0,0,0,0,0,0,0,0,1,Alto,1,1,1,1,1,1,1,0,0,0,0,1,1,1,
não entendi nada daquele ônibus kkkkk faz o pix da sua parte quando puder,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,1,1,1,0,
ei. confirma seu CPF e data de nascimento. sua conta pode ser bloqueada,0,0,0,1,0,0,0,0,0,1,Alto,1,0,1,0,0,0,0,0,0,0,0,1,1,1,
boa tarde. confirma seu CPF e data de nascimento. confirma aqui https://curt.example/z2Lm,0,0,0,1,0,0,0,1,0,0,Médio,0,0,0,0,0,0,0,1,1,0,0,1,1,1,
acho que vou chegar atrasado pro almoço faz o pix da sua parte quando puder,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,1,1,1,0,
pode deixar q eu faço,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
prezado cliente. me manda sua senha. tem uma movimentação estranha aq. sua conta pode ser bloqueada,1,0,0,0,0,0,0,0,0,1,Alto,1,1,1,0,0,0,0,0,0,0,0,1,1,1,
manda sua agencia e conta ai que faço o deposito hj,0,0,1,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
boa tarde. me manda sua senha. responde o quanto antes. confirma aqui https://curt.example/z2Lm. liga nesse número (11) 90000-1101,1,0,0,0,0,0,0,1,1,0,Alto,1,0,1,0,0,0,0,1,1,1,0,1,1,1,
atenção. confirma aqui https://atendimento.example/protocolo,0,0,0,0,0,0,0,1,0,0,Médio,1,0,1,0,0,0,0,1,0,0,0,1,1,1,
"bom dia. manda banco, agência e conta. confirma aqui https://curt.example/z2Lm",0,0,1,0,0,0,0,1,0,0,Alto,1,0,1,0,0,0,0,1,1,0,0,1,1,1,
"olá. faz o pagamento de R$ 49,90",0,0,0,0,0,0,1,0,0,0,Médio,0,0,0,0,0,0,0,0,0,0,0,1,1,1,
olá. a conta vai ser desativada. confirma aq https://seguranca.example/revisar. temos um valor pra te devolver,0,0,0,0,0,0,0,1,0,1,Alto,1,1,1,1,0,1,1,1,0,0,0,1,1,1,
"ei manda banco, agência e conta faz isso hj seu acesso foi comprometido sua conta pode ser bloqueada confirma aqui https://atendimentoexample/protocolo",0,0,1,0,0,0,0,1,0,1,Alto,1,1,1,0,0,0,0,1,0,0,0,1,1,1,
não entendi nada daquele filme kkkkk,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
esqueci meu carregador de novo,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
mano esqueci completamente do atividade,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
acho que vou chegar atrasado pro mercado,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"atenção. faz o pagamento de R$ 49,90. faz isso hj. liga nesse número (11) 90000-1101",0,0,0,0,0,0,1,0,1,0,Alto,1,0,1,0,0,0,0,0,0,1,0,1,1,1,
depois me fala como ficou o atividade,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
olá. me envia o código de autenticação que chegou. preciso disso agora. deu um problema grave na sua conta. o acesso será suspenso. liga nesse número (31) 90000-4404,0,1,0,0,0,0,0,0,1,1,Alto,1,1,1,0,0,0,0,0,0,1,0,1,1,1,
kkkk lembrei agora do ônibus,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
atenção. responde o quanto antes. o acesso será suspenso. confirma aq https://conta.example/confirmar. liga nesse número (21) 90000-3303,0,0,0,0,0,0,0,1,1,1,Alto,1,1,1,0,0,0,0,1,0,1,0,1,1,1,
"to sem bateria, falo com vc quando chegar",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
liga pra secretaria nesse número aqui (19) 90000-0212 e pergunta da matrícula,0,0,0,0,0,0,0,0,1,0,Baixo,0,0,0,0,0,0,0,0,0,1,0,0,1,0,
bom dia. confirma seu CPF e data de nascimento. seu acesso foi comprometido. a conta vai ser desativada,0,0,0,1,0,0,0,0,0,1,Alto,1,1,1,0,0,0,0,0,0,0,0,1,1,1,
mano esqueci completamente do aniversário me liga no (21) 90000-3303 quando sair,0,0,0,0,0,0,0,0,1,0,Baixo,0,0,0,0,0,0,0,0,0,1,0,0,1,0,
"amigo. me envia o código de autenticação que chegou. preciso disso agora. o sistema identificou uma falha de segurança. se não fizer isso, o serviço será cancelado. liga nesse número (21) 90000-3303",0,1,0,0,0,0,0,0,1,1,Alto,1,1,1,0,0,0,0,0,0,1,0,1,1,1,
prezado cliente. confirma aqui https://seguranca.example/revisar. vc ganhou R$ 300,0,0,0,0,0,0,0,1,0,0,Alto,1,0,1,1,0,1,1,1,0,0,0,1,1,1,
atenção. investimento com retorno muito alto,0,0,0,0,0,0,0,0,0,0,Alto,0,0,1,0,0,1,1,0,0,0,0,1,1,1,
depois me fala como ficou o trabalho da faculdade,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
não entendi nada daquele trabalho da faculdade kkkkk,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
amigo. me manda sua senha. não deixa pra depois,1,0,0,0,0,0,0,0,0,0,Alto,1,0,1,0,0,0,0,0,0,0,0,1,1,1,
não entendi nada daquele projeto kkkkk olha aqui https://grupo.example/info,0,0,0,0,0,0,0,1,0,0,Baixo,0,0,0,0,0,0,0,1,0,0,0,0,1,0,
"ei confirma seu CPF e data de nascimento seu acesso foi comprometido se não fizer isso, o serviço será cancelado",0,0,0,1,0,0,0,0,0,1,Alto,1,1,1,0,0,0,0,0,0,0,0,1,1,1,
"bom dia. se não fizer isso, o serviço será cancelado",0,0,0,0,0,0,0,0,0,1,Alto,1,1,1,0,0,0,0,0,0,0,0,1,1,1,
"Temos um reembolso de R$ 249,90 disponível. Confirme seus dados bancários para receber.",0,0,1,1,0,0,0,0,0,0,Médio,0,0,0,0,1,1,1,0,0,0,0,0,1,1,
"sobre o mercado, a gente vê isso mais tarde",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
vou tomar banho e já volto,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"bom dia manda banco, agência e conta o acesso será suspenso confirma aq https://contaexample/confirmar liga nesse número (21) 90000-3303",0,0,1,0,0,0,0,1,1,1,Alto,1,1,1,0,0,0,0,1,0,1,0,1,1,1,
"olá. manda número do cartão, validade e código de segurança. é urgente. confirma aq https://curt.example/a8Kp",0,0,0,0,1,0,0,1,0,0,Alto,1,0,1,0,0,0,0,1,1,0,0,1,1,1,
"sobre o prova, a gente vê isso mais tarde manda seu nome completo pra lista",0,0,0,1,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
vou resolver o aniversário e depois te chamo faz o pix da sua parte quando puder,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
prezado cliente. me manda sua senha. seu acesso foi comprometido. seu cadastro será temporariamente bloqueado,1,0,0,0,0,1,0,0,0,1,Alto,1,1,1,0,0,0,0,0,0,0,0,1,1,1,
"sobre o prova, a gente vê isso mais tarde",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
boa tarde. me manda sua senha. preciso disso agora,1,0,0,0,0,0,0,0,0,0,Alto,1,0,1,0,0,0,0,0,0,0,0,1,1,1,
depois me fala como ficou o academia,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
ta confirmado o jogo pra hoje?,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
depois me fala como ficou o mercado,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"prezado cliente. manda banco, agência e conta. responde o quanto antes. seu cadastro será temporariamente bloqueado. confirma aqui https://curt.example/a8Kp",0,0,1,0,0,1,0,1,0,1,Alto,1,1,1,0,0,0,0,1,1,0,0,1,1,1,
boa tarde. preciso disso agora. confirma aqui https://atendimento.example/protocolo,0,0,0,0,0,0,0,1,0,0,Alto,1,0,1,0,0,0,0,1,0,0,0,1,1,1,
"olá. me envia o codigo de autenticação que chegou. detectamos atividade suspeita. se não fizer isso, o serviço será cancelado",0,1,0,0,0,0,0,0,0,1,Alto,1,1,1,0,0,0,0,0,0,0,0,1,1,1,
tem como deixar o aniversário pra amanhã? olha aqui https://grupo.example/info,0,0,0,0,0,0,0,1,0,0,Baixo,0,0,0,0,0,0,0,1,0,0,0,0,1,0,
ta confirmado o mercado pra hoje?,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
tem como deixar o aniversário pra amanhã?,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
mano esqueci completamente do academia,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
acho que vou chegar atrasado pro aniversário,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
depois me fala como ficou o prova,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
olá confirma seu CPF e data de nascimento o sistema identificou uma falha de segurança confirma aqui https://segurancaexample/revisar,0,0,0,1,0,0,0,1,0,0,Alto,1,0,1,0,0,0,0,1,0,0,0,1,1,1,
ei. me manda sua senha. deu um problema grave na sua conta. seu reembolso já foi aprovado,1,0,0,0,0,0,0,0,0,0,Alto,1,0,1,0,1,0,1,0,0,0,0,1,1,1,
mano esqueci completamente do mercado,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"amigo. manda banco, agência e conta. tem só 10 minutos. vc ganhou R$ 300",0,0,1,0,0,0,0,0,0,0,Alto,1,0,1,1,0,1,1,0,0,0,0,1,1,1,
oi. me envia o código de autenticação que chegou. responde o quanto antes. detectamos atividade suspeita. confirma aqui https://atendimento.example/protocolo,0,1,0,0,0,0,0,1,0,0,Alto,1,0,1,0,0,0,0,1,0,0,0,1,1,1,
ta confirmado o aniversário pra hoje?,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
prezado cliente seu acesso foi comprometido a conta vai ser desativada temos um valor para te devolver,0,0,0,0,0,0,0,0,0,1,Alto,1,1,1,1,0,1,1,0,0,0,0,1,1,1,
pera ai to terminando aq ja vou,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
não entendi nada daquele almoço kkkkk,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
